Offer_ID,Offer_Send_Date,Offer_Start_Date,Offer_End_Date,Offer_Title,SubCategory2,Segment,Offer_Type,Duration_Type,Offer_Status,Offer_Open_Date,Offer_Activation_Date,Offer_Redeem_Date,Reward_Value_USD,Offer_Period_Visited,Incremental_Revenue,Opened,Activated,Redeemed,Achievement_Rate,Region,Time_to_Respond,Redeem_DayOfWeek,Loyalty_Tier,Customer_Journey,Offer_Month,Customer_ID
OFF08931,2024-01-01,2024-01-02,2024-02-01,Free Tyre Check with Car Care Service,Printer Services,New,BOGO,Weekly,Expired,2024-01-02,2024-01-03,,1.74,1,0.0,0,0,0,0,South,,,Brown,In Life,2024-01,CUST08932
OFF08932,2024-05-02,2024-05-03,2024-05-17,20% off Carbonated Drinks,Energy Drinks,Loyalist,Discount,Weekly,Redeemed,2024-05-03,2024-05-04,2024-05-06,1.24,1,0.0,1,1,0,0,North,3.0,Monday,Platinum,Elapsed,2024-05,CUST08933
OFF08933,2024-05-25,2024-05-26,2024-06-02,Flat $1 Off Hot Coffee,Soft Drinks,New,Cashback,Fortnightly,Expired,2024-05-26,,,1.7,1,0.0,1,1,0,0,Central,,,Platinum,In Life,2024-05,CUST08934
OFF08934,2024-06-09,2024-06-10,2024-06-17,Flat $1 off Printer Services,Car Care,New,Cashback,Monthly,Expired,2024-06-10,,,1.42,1,0.0,1,0,0,0,South,,,Brown,Elapsed,2024-06,CUST08935
OFF08935,2024-05-16,2024-05-17,2024-05-24,Get $2 Cashback on Car Care,Grocery,Lapsed,BOGO,Weekly,Expired,2024-05-18,2024-05-19,,1.81,1,0.0,1,0,0,0,South,,,Gold,In Life,2024-05,CUST08936
OFF08936,2024-05-14,2024-05-15,2024-05-22,Free Print Credit on Recharge,Car Care,Loyalist,BOGO,Fortnightly,Expired,2024-05-16,,,4.99,1,0.0,0,0,0,0,South,,,Gold,Early Life,2024-05,CUST08937
OFF08937,2024-01-30,2024-01-31,2024-02-14,Flat $1 off Printer Services,Salty Snacks,Lapsed,BOGO,Monthly,Expired,2024-01-31,2024-02-01,,2.78,1,0.0,0,0,0,0,Central,,,Platinum,Early Life,2024-01,CUST08938
OFF08938,2024-03-17,2024-03-18,2024-04-01,Get $2 Cashback on Car Care,Hot Coffee,Loyalist,BOGO,Weekly,Redeemed,2024-03-19,2024-03-20,2024-03-21,3.63,1,6.5709555964469475,1,1,1,1,South,3.0,Thursday,Brown,Elapsed,2024-03,CUST08939
OFF08939,2024-03-21,2024-03-22,2024-04-05,Buy 1 Get 1 Sweet Snacks Free,Hot Coffee,Loyalist,Cashback,Fortnightly,Redeemed,2024-03-22,2024-03-23,2024-03-24,1.66,1,0.0,1,0,0,0,North,2.0,Sunday,Silver,Early Life,2024-03,CUST08940
OFF08940,2024-01-13,2024-01-14,2024-01-28,Buy Hot Coffee and Get 50 Points,Energy Drinks,Loyalist,BOGO,Monthly,Redeemed,2024-01-15,2024-01-16,2024-01-18,4.4,1,0.0,1,0,0,0,West,4.0,Thursday,Gold,Elapsed,2024-01,CUST08941
OFF08941,2024-01-13,2024-01-14,2024-01-21,Buy Hot Coffee and Get 50 Points,Sweet Snacks,Loyalist,Cashback,Fortnightly,Redeemed,2024-01-15,2024-01-16,2024-01-18,2.07,1,4.521556600769079,1,1,1,1,South,4.0,Thursday,Brown,Early Life,2024-01,CUST08942
OFF08942,2024-02-11,2024-02-12,2024-02-26,20% off Carbonated Drinks,Hot Coffee,New,BOGO,Fortnightly,Expired,2024-02-12,,,4.93,1,0.0,1,1,0,0,Central,,,Platinum,Elapsed,2024-02,CUST08943
OFF08943,2024-05-03,2024-05-04,2024-05-11,20% off Carbonated Drinks,Sweet Snacks,New,Cashback,Weekly,Redeemed,2024-05-05,2024-05-06,2024-05-07,4.35,1,0.0,0,0,0,0,Central,3.0,Tuesday,Silver,In Life,2024-05,CUST08944
OFF08944,2024-04-10,2024-04-11,2024-05-11,20% off Carbonated Drinks,Frozen Foods,Lapsed,BOGO,Weekly,Expired,2024-04-11,,,4.8,0,0.0,1,0,0,0,South,,,Gold,Elapsed,2024-04,CUST08945
OFF08945,2024-03-18,2024-03-19,2024-04-02,Buy Hot Coffee and Get 50 Points,Grocery,Loyalist,BOGO,Fortnightly,Redeemed,2024-03-19,2024-03-20,2024-03-22,3.67,1,0.0,0,0,0,0,South,3.0,Friday,Brown,Elapsed,2024-03,CUST08946
OFF08946,2024-04-16,2024-04-17,2024-05-17,Buy 1 Get 1 Sweet Snacks Free,Energy Drinks,New,Cashback,Weekly,Redeemed,2024-04-18,2024-04-19,2024-04-20,3.63,1,0.0,1,1,0,0,Central,3.0,Saturday,Brown,Elapsed,2024-04,CUST08947
OFF08947,2024-02-05,2024-02-06,2024-03-07,Buy Hot Coffee and Get 50 Points,Printer Services,New,Discount,Weekly,Redeemed,2024-02-06,2024-02-07,2024-02-09,4.36,1,0.0,1,1,0,0,Central,3.0,Friday,Silver,In Life,2024-02,CUST08948
OFF08948,2024-02-04,2024-02-05,2024-02-19,Flat $1 Off Hot Coffee,Energy Drinks,Loyalist,Cashback,Monthly,Expired,2024-02-06,,,3.86,0,0.0,1,1,0,0,Central,,,Brown,Early Life,2024-02,CUST08949
OFF08949,2024-06-22,2024-06-23,2024-06-30,Buy Hot Coffee and Get 50 Points,Energy Drinks,New,Cashback,Monthly,Redeemed,2024-06-23,2024-06-24,2024-06-26,3.42,0,0.0,1,1,0,0,Central,3.0,Wednesday,Platinum,Early Life,2024-06,CUST08950
OFF08950,2024-06-21,2024-06-22,2024-07-22,Flat $1 Off Hot Coffee,Soft Drinks,Lapsed,BOGO,Weekly,Redeemed,2024-06-23,2024-06-24,2024-06-26,2.43,0,0.0,0,0,0,0,Central,4.0,Wednesday,Gold,In Life,2024-06,CUST08951
OFF08951,2024-02-25,2024-02-26,2024-03-11,Get $2 Off Sweet Snacks Combo,Energy Drinks,New,BOGO,Weekly,Expired,2024-02-27,,,1.89,1,0.0,1,0,0,0,West,,,Platinum,Early Life,2024-02,CUST08952
OFF08952,2024-03-27,2024-03-28,2024-04-27,Buy 2 Get 1 Free on Sodas,Grocery,Loyalist,BOGO,Monthly,Redeemed,2024-03-29,2024-03-30,2024-03-31,4.13,0,0.0,0,0,0,0,South,3.0,Sunday,Silver,In Life,2024-03,CUST08953
OFF08953,2024-01-05,2024-01-06,2024-02-05,Free Print Credit on Recharge,Grocery,Loyalist,BOGO,Weekly,Redeemed,2024-01-06,2024-01-07,2024-01-08,2.54,1,0.0,1,1,0,0,West,2.0,Monday,Silver,Early Life,2024-01,CUST08954
OFF08954,2024-06-20,2024-06-21,2024-07-05,20% off Carbonated Drinks,Hot Coffee,New,BOGO,Weekly,Activated,2024-06-22,2024-06-23,,1.24,0,0.0,1,0,0,0,West,,,Gold,Elapsed,2024-06,CUST08955
OFF08955,2024-04-30,2024-05-01,2024-05-31,20% off Carbonated Drinks,Sweet Snacks,Lapsed,BOGO,Monthly,Expired,2024-05-02,2024-05-03,,2.92,1,0.0,0,0,0,0,South,,,Silver,Elapsed,2024-04,CUST08956
OFF08956,2024-06-04,2024-06-05,2024-06-12,Flat $1 off Printer Services,Sweet Snacks,Loyalist,Cashback,Monthly,Expired,2024-06-05,2024-06-06,,3.63,0,0.0,1,1,0,0,North,,,Silver,Elapsed,2024-06,CUST08957
OFF08957,2024-03-27,2024-03-28,2024-04-04,Flat $1 Off Hot Coffee,Car Care,Lapsed,BOGO,Weekly,Redeemed,2024-03-29,2024-03-30,2024-03-31,1.09,0,0.0,1,0,0,0,West,3.0,Sunday,Silver,In Life,2024-03,CUST08958
OFF08958,2024-06-18,2024-06-19,2024-07-19,Buy 1 Get 1 Sweet Snacks Free,Salty Snacks,Loyalist,BOGO,Weekly,Redeemed,2024-06-20,2024-06-21,2024-06-22,3.82,1,0.0,1,1,0,0,Central,3.0,Saturday,Gold,In Life,2024-06,CUST08959
OFF08959,2024-04-07,2024-04-08,2024-05-08,Get $2 Off Sweet Snacks Combo,Salty Snacks,Lapsed,BOGO,Fortnightly,Expired,2024-04-08,2024-04-09,,1.9,0,0.0,1,0,0,0,Central,,,Gold,Early Life,2024-04,CUST08960
OFF08960,2024-06-07,2024-06-08,2024-06-22,Buy 2 Get 1 Free on Sodas,Sweet Snacks,Loyalist,BOGO,Fortnightly,Expired,2024-06-09,,,1.89,0,4.670920815297523,1,1,1,1,Central,,,Gold,In Life,2024-06,CUST08961
OFF08961,2024-05-14,2024-05-15,2024-05-22,Free Print Credit on Recharge,Energy Drinks,Loyalist,BOGO,Weekly,Expired,2024-05-16,2024-05-17,,3.25,1,0.0,1,1,0,0,Central,,,Silver,Early Life,2024-05,CUST08962
OFF08962,2024-01-07,2024-01-08,2024-02-07,Free Tyre Check with Car Care Service,Hot Coffee,New,BOGO,Weekly,Redeemed,2024-01-08,2024-01-09,2024-01-11,2.35,0,5.627716916815292,1,1,1,1,Central,3.0,Thursday,Brown,Elapsed,2024-01,CUST08963
OFF08963,2024-01-04,2024-01-05,2024-01-12,Buy Hot Coffee and Get 50 Points,Soft Drinks,New,Discount,Weekly,Redeemed,2024-01-05,2024-01-06,2024-01-08,2.8,1,0.0,1,1,0,0,Central,3.0,Monday,Platinum,Early Life,2024-01,CUST08964
OFF08964,2024-04-17,2024-04-18,2024-05-18,Buy 2 Get 1 Free on Sodas,Energy Drinks,Loyalist,BOGO,Monthly,Expired,2024-04-18,2024-04-19,,3.05,1,0.0,1,1,0,0,Central,,,Gold,Early Life,2024-04,CUST08965
OFF08965,2024-05-07,2024-05-08,2024-05-22,Buy 1 Get 1 Sweet Snacks Free,Car Care,New,Cashback,Weekly,Expired,2024-05-09,,,4.68,0,0.0,1,0,0,0,North,,,Brown,Elapsed,2024-05,CUST08966
OFF08966,2024-02-01,2024-02-02,2024-02-16,Flat $1 off Printer Services,Hot Coffee,Loyalist,BOGO,Monthly,Expired,2024-02-02,,,1.82,1,3.061811900981447,1,1,1,1,South,,,Silver,Elapsed,2024-02,CUST08967
OFF08967,2024-01-28,2024-01-29,2024-02-05,Free Print Credit on Recharge,Energy Drinks,Loyalist,BOGO,Weekly,Expired,2024-01-29,2024-01-30,,2.86,0,6.893314617816671,1,1,1,1,North,,,Brown,In Life,2024-01,CUST08968
OFF08968,2024-01-04,2024-01-05,2024-01-12,20% off Carbonated Drinks,Hot Coffee,New,Cashback,Weekly,Expired,2024-01-05,2024-01-06,,4.14,1,0.0,1,1,0,0,Central,,,Gold,Early Life,2024-01,CUST08969
OFF08969,2024-04-18,2024-04-19,2024-05-19,Free Tyre Check with Car Care Service,Hot Coffee,Lapsed,Cashback,Weekly,Expired,2024-04-20,2024-04-21,,1.82,1,0.0,1,0,0,0,Central,,,Silver,In Life,2024-04,CUST08970
OFF08970,2024-01-08,2024-01-09,2024-02-08,Get $2 Off Sweet Snacks Combo,Salty Snacks,New,BOGO,Weekly,Redeemed,2024-01-09,2024-01-10,2024-01-11,1.33,1,0.0,1,1,0,0,Central,2.0,Thursday,Brown,Early Life,2024-01,CUST08971
OFF08971,2024-05-21,2024-05-22,2024-06-21,20% off Carbonated Drinks,Car Care,Lapsed,Discount,Weekly,Expired,2024-05-22,2024-05-23,,1.07,1,0.0,1,1,0,0,South,,,Gold,Early Life,2024-05,CUST08972
OFF08972,2024-01-30,2024-01-31,2024-02-07,Get $2 Cashback on Car Care,Grocery,Lapsed,BOGO,Fortnightly,Expired,2024-01-31,2024-02-01,,1.41,0,0.0,1,0,0,0,East,,,Brown,Elapsed,2024-01,CUST08973
OFF08973,2024-05-10,2024-05-11,2024-05-25,Flat $1 off Printer Services,Salty Snacks,Lapsed,BOGO,Weekly,Expired,2024-05-12,2024-05-13,,2.1,0,0.0,1,0,0,0,Central,,,Brown,Elapsed,2024-05,CUST08974
OFF08974,2024-05-09,2024-05-10,2024-05-24,Buy Hot Coffee and Get 50 Points,Grocery,New,Cashback,Weekly,Redeemed,2024-05-10,2024-05-11,2024-05-13,2.64,1,0.0,1,0,0,0,Central,3.0,Monday,Brown,Early Life,2024-05,CUST08975
OFF08975,2024-01-10,2024-01-11,2024-01-18,Buy 1 Get 1 Sweet Snacks Free,Energy Drinks,Lapsed,Cashback,Weekly,Expired,2024-01-11,,,3.38,1,0.0,0,0,0,0,Central,,,Gold,In Life,2024-01,CUST08976
OFF08976,2024-03-10,2024-03-11,2024-03-25,Get $2 Off Sweet Snacks Combo,Salty Snacks,Loyalist,BOGO,Weekly,Redeemed,2024-03-12,2024-03-13,2024-03-14,1.8,1,2.729280565573901,1,1,1,1,Central,3.0,Thursday,Silver,In Life,2024-03,CUST08977
OFF08977,2024-04-28,2024-04-29,2024-05-06,Get $2 Cashback on Car Care,Energy Drinks,Lapsed,Discount,Weekly,Expired,2024-04-30,,,2.08,0,0.0,1,0,0,0,Central,,,Silver,Early Life,2024-04,CUST08978
OFF08978,2024-03-11,2024-03-12,2024-04-11,20% off Carbonated Drinks,Grocery,Loyalist,Cashback,Weekly,Redeemed,2024-03-12,2024-03-13,2024-03-15,3.8,1,0.0,1,0,0,0,Central,3.0,Friday,Gold,Elapsed,2024-03,CUST08979
OFF08979,2024-05-23,2024-05-24,2024-05-31,Free Print Credit on Recharge,Frozen Foods,Loyalist,Cashback,Monthly,Redeemed,2024-05-24,2024-05-25,2024-05-26,4.64,0,0.0,1,0,0,0,Central,2.0,Sunday,Silver,Early Life,2024-05,CUST08980
OFF08980,2024-03-10,2024-03-11,2024-03-25,Free Tyre Check with Car Care Service,Car Care,Loyalist,BOGO,Fortnightly,Expired,2024-03-12,,,1.54,1,0.0,0,0,0,0,West,,,Silver,Elapsed,2024-03,CUST08981
OFF08981,2024-03-31,2024-04-01,2024-04-08,Flat $1 Off Hot Coffee,Car Care,New,Cashback,Weekly,Redeemed,2024-04-01,2024-04-02,2024-04-04,2.89,1,0.0,1,0,0,0,West,3.0,Thursday,Brown,Elapsed,2024-03,CUST08982
OFF08982,2024-04-29,2024-04-30,2024-05-07,Buy Hot Coffee and Get 50 Points,Sweet Snacks,New,Discount,Weekly,Expired,,,,2.18,1,0.0,1,1,0,0,South,,,Brown,Early Life,2024-04,CUST08983
OFF08983,2024-05-29,2024-05-30,2024-06-06,Flat $1 Off Hot Coffee,Sweet Snacks,New,Cashback,Fortnightly,Expired,2024-05-30,2024-05-31,,3.11,1,0.0,1,1,0,0,East,,,Silver,Early Life,2024-05,CUST08984
OFF08984,2024-02-04,2024-02-05,2024-02-12,Free Tyre Check with Car Care Service,Sweet Snacks,Lapsed,BOGO,Weekly,Expired,2024-02-06,2024-02-07,,1.48,0,0.0,1,1,0,0,Central,,,Brown,In Life,2024-02,CUST08985
OFF08985,2024-05-03,2024-05-04,2024-05-18,Free Print Credit on Recharge,Hot Coffee,Loyalist,Discount,Weekly,Redeemed,2024-05-04,2024-05-05,2024-05-06,2.08,1,0.0,1,0,0,0,Central,2.0,Monday,Gold,Elapsed,2024-05,CUST08986
OFF08986,2024-04-21,2024-04-22,2024-05-22,Buy 1 Get 1 Sweet Snacks Free,Energy Drinks,New,Cashback,Weekly,Expired,,,,3.84,1,0.0,0,0,0,0,Central,,,Silver,Elapsed,2024-04,CUST08987
OFF08987,2024-04-11,2024-04-12,2024-04-26,20% off Carbonated Drinks,Salty Snacks,New,BOGO,Fortnightly,Expired,2024-04-13,2024-04-14,,4.28,1,0.0,1,1,0,0,South,,,Brown,Early Life,2024-04,CUST08988
OFF08988,2024-06-25,2024-06-26,2024-07-10,Get $2 Off Sweet Snacks Combo,Car Care,New,BOGO,Monthly,Opened,2024-06-27,,,3.49,0,0.0,1,0,0,0,West,,,Gold,In Life,2024-06,CUST08989
OFF08989,2024-05-09,2024-05-10,2024-06-09,Flat $1 off Printer Services,Energy Drinks,Lapsed,Discount,Monthly,Expired,2024-05-10,2024-05-11,,4.78,1,0.0,1,1,0,0,Central,,,Brown,In Life,2024-05,CUST08990
OFF08990,2024-05-26,2024-05-27,2024-06-10,Buy 1 Get 1 Sweet Snacks Free,Energy Drinks,Loyalist,BOGO,Fortnightly,Redeemed,2024-05-28,2024-05-29,2024-05-31,3.61,1,6.238374007971927,1,1,1,1,Central,4.0,Friday,Gold,Early Life,2024-05,CUST08991
OFF08991,2024-05-11,2024-05-12,2024-06-11,Get $2 Cashback on Car Care,Energy Drinks,Lapsed,Cashback,Monthly,Expired,,,,3.99,1,0.0,1,1,0,0,East,,,Silver,Elapsed,2024-05,CUST08992
OFF08992,2024-03-22,2024-03-23,2024-04-22,Flat $1 Off Hot Coffee,Salty Snacks,Loyalist,Cashback,Fortnightly,Expired,2024-03-24,,,2.43,1,0.0,0,0,0,0,Central,,,Gold,Elapsed,2024-03,CUST08993
OFF08993,2024-04-13,2024-04-14,2024-04-21,Free Print Credit on Recharge,Hot Coffee,Lapsed,BOGO,Weekly,Expired,2024-04-14,,,1.68,0,0.0,1,1,0,0,South,,,Brown,In Life,2024-04,CUST08994
OFF08994,2024-02-10,2024-02-11,2024-02-25,Free Print Credit on Recharge,Salty Snacks,Loyalist,Discount,Weekly,Redeemed,2024-02-11,2024-02-12,2024-02-14,3.63,1,0.0,0,0,0,0,North,3.0,Wednesday,Silver,In Life,2024-02,CUST08995
OFF08995,2024-02-25,2024-02-26,2024-03-27,Get $2 Off Sweet Snacks Combo,Frozen Foods,Loyalist,Cashback,Weekly,Redeemed,2024-02-27,2024-02-28,2024-02-29,4.68,0,10.147773026074152,1,1,1,1,Central,3.0,Thursday,Brown,Elapsed,2024-02,CUST08996
OFF08996,2024-02-24,2024-02-25,2024-03-10,Free Tyre Check with Car Care Service,Sweet Snacks,New,BOGO,Weekly,Expired,2024-02-26,2024-02-27,,4.93,1,0.0,1,0,0,0,South,,,Brown,In Life,2024-02,CUST08997
OFF08997,2024-06-07,2024-06-08,2024-06-22,Buy 1 Get 1 Sweet Snacks Free,Hot Coffee,Loyalist,BOGO,Weekly,Redeemed,2024-06-08,2024-06-09,2024-06-10,2.8,0,4.953073121630695,1,1,1,1,Central,2.0,Monday,Platinum,Early Life,2024-06,CUST08998
OFF08998,2024-05-06,2024-05-07,2024-06-06,Buy 1 Get 1 Sweet Snacks Free,Hot Coffee,Lapsed,BOGO,Fortnightly,Expired,2024-05-07,2024-05-08,,3.16,1,0.0,1,1,0,0,Central,,,Gold,Elapsed,2024-05,CUST08999
OFF08999,2024-05-29,2024-05-30,2024-06-06,Free Print Credit on Recharge,Grocery,Loyalist,Cashback,Weekly,Expired,2024-05-31,2024-06-01,,2.24,1,0.0,1,0,0,0,West,,,Silver,In Life,2024-05,CUST09000
OFF09000,2024-03-15,2024-03-16,2024-04-15,Buy 1 Get 1 Sweet Snacks Free,Energy Drinks,New,BOGO,Weekly,Expired,2024-03-16,2024-03-17,,3.69,1,0.0,1,1,0,0,Central,,,Brown,In Life,2024-03,CUST09001
OFF09001,2024-06-24,2024-06-25,2024-07-02,Flat $1 Off Hot Coffee,Hot Coffee,Loyalist,BOGO,Monthly,Redeemed,2024-06-26,2024-06-27,2024-06-29,4.06,0,8.983545794535706,1,1,1,1,Central,4.0,Saturday,Brown,Elapsed,2024-06,CUST09002
OFF09002,2024-03-20,2024-03-21,2024-04-20,Buy 1 Get 1 Sweet Snacks Free,Sweet Snacks,Lapsed,BOGO,Monthly,Expired,2024-03-21,,,1.16,1,0.0,1,0,0,0,Central,,,Brown,In Life,2024-03,CUST09003
OFF09003,2024-05-07,2024-05-08,2024-06-07,Buy Hot Coffee and Get 50 Points,Frozen Foods,New,Cashback,Weekly,Expired,2024-05-09,2024-05-10,,4.39,1,0.0,1,1,0,0,Central,,,Brown,In Life,2024-05,CUST09004
OFF09004,2024-05-11,2024-05-12,2024-05-19,Free Print Credit on Recharge,Energy Drinks,Lapsed,Cashback,Weekly,Redeemed,2024-05-13,2024-05-14,2024-05-16,3.06,1,5.8630772023980455,1,1,1,1,Central,4.0,Thursday,Brown,Early Life,2024-05,CUST09005
OFF09005,2024-05-28,2024-05-29,2024-06-05,Free Tyre Check with Car Care Service,Hot Coffee,New,Cashback,Fortnightly,Redeemed,2024-05-30,2024-05-31,2024-06-01,3.32,1,0.0,1,1,0,0,Central,3.0,Saturday,Gold,In Life,2024-05,CUST09006
OFF09006,2024-06-17,2024-06-18,2024-07-02,Buy Hot Coffee and Get 50 Points,Grocery,Loyalist,Cashback,Fortnightly,Opened,2024-06-18,,,1.82,1,0.0,1,1,0,0,North,,,Silver,In Life,2024-06,CUST09007
OFF09007,2024-02-14,2024-02-15,2024-03-16,Get $2 Cashback on Car Care,Hot Coffee,New,Cashback,Weekly,Redeemed,2024-02-16,2024-02-17,2024-02-18,1.04,1,0.0,1,0,0,0,Central,3.0,Sunday,Silver,Early Life,2024-02,CUST09008
OFF09008,2024-03-24,2024-03-25,2024-04-08,Free Tyre Check with Car Care Service,Hot Coffee,Loyalist,Cashback,Monthly,Expired,,,,4.81,1,0.0,1,0,0,0,East,,,Gold,Elapsed,2024-03,CUST09009
OFF09009,2024-01-08,2024-01-09,2024-01-23,Buy Hot Coffee and Get 50 Points,Hot Coffee,Loyalist,BOGO,Weekly,Expired,2024-01-09,,,4.71,1,0.0,1,1,0,0,Central,,,Brown,Early Life,2024-01,CUST09010
OFF09010,2024-04-16,2024-04-17,2024-04-24,Free Print Credit on Recharge,Salty Snacks,Lapsed,BOGO,Fortnightly,Expired,2024-04-17,,,4.1,1,9.126729502949798,1,1,1,1,South,,,Silver,Early Life,2024-04,CUST09011
OFF09011,2024-04-26,2024-04-27,2024-05-04,Buy 2 Get 1 Free on Sodas,Sweet Snacks,New,Discount,Monthly,Expired,2024-04-28,2024-04-29,,2.89,1,0.0,1,1,0,0,Central,,,Brown,In Life,2024-04,CUST09012
OFF09012,2024-01-09,2024-01-10,2024-01-24,Free Tyre Check with Car Care Service,Frozen Foods,Lapsed,BOGO,Weekly,Expired,2024-01-10,2024-01-11,,2.27,1,5.258439592845434,1,1,1,1,Central,,,Silver,Elapsed,2024-01,CUST09013
OFF09013,2024-05-25,2024-05-26,2024-06-02,Get $2 Cashback on Car Care,Car Care,Loyalist,BOGO,Fortnightly,Expired,2024-05-26,,,1.62,0,2.6828891078789074,1,1,1,1,Central,,,Platinum,Early Life,2024-05,CUST09014
OFF09014,2024-01-31,2024-02-01,2024-03-02,Free Print Credit on Recharge,Car Care,Loyalist,Cashback,Weekly,Expired,,,,1.32,0,0.0,1,1,0,0,East,,,Platinum,In Life,2024-01,CUST09015
OFF09015,2024-02-04,2024-02-05,2024-02-12,Free Print Credit on Recharge,Soft Drinks,Lapsed,BOGO,Monthly,Expired,2024-02-06,2024-02-07,,2.83,1,4.710467360950009,1,1,1,1,Central,,,Silver,In Life,2024-02,CUST09016
OFF09016,2024-06-06,2024-06-07,2024-06-14,Get $2 Off Sweet Snacks Combo,Sweet Snacks,Lapsed,Discount,Fortnightly,Expired,2024-06-08,,,4.17,1,9.434870404797435,1,1,1,1,Central,,,Gold,In Life,2024-06,CUST09017
OFF09017,2024-01-18,2024-01-19,2024-02-18,Free Print Credit on Recharge,Hot Coffee,Lapsed,BOGO,Weekly,Expired,,,,3.9,1,0.0,1,0,0,0,Central,,,Platinum,Elapsed,2024-01,CUST09018
OFF09018,2024-06-17,2024-06-18,2024-06-25,Get $2 Cashback on Car Care,Sweet Snacks,Loyalist,Cashback,Weekly,Redeemed,2024-06-18,2024-06-19,2024-06-21,4.02,1,0.0,1,0,0,0,South,3.0,Friday,Silver,In Life,2024-06,CUST09019
OFF09019,2024-01-24,2024-01-25,2024-02-08,Flat $1 Off Hot Coffee,Soft Drinks,Loyalist,BOGO,Weekly,Expired,2024-01-26,2024-01-27,,1.47,1,0.0,1,0,0,0,West,,,Platinum,In Life,2024-01,CUST09020
OFF09020,2024-03-26,2024-03-27,2024-04-10,Buy 2 Get 1 Free on Sodas,Energy Drinks,New,BOGO,Fortnightly,Redeemed,2024-03-28,2024-03-29,2024-03-30,4.45,1,0.0,1,1,0,0,Central,3.0,Saturday,Silver,In Life,2024-03,CUST09021
OFF09021,2024-02-17,2024-02-18,2024-03-03,Buy 1 Get 1 Sweet Snacks Free,Salty Snacks,Loyalist,Discount,Fortnightly,Expired,2024-02-19,2024-02-20,,4.22,1,0.0,0,0,0,0,North,,,Brown,Elapsed,2024-02,CUST09022
OFF09022,2024-05-21,2024-05-22,2024-05-29,Flat $1 Off Hot Coffee,Salty Snacks,Loyalist,Cashback,Fortnightly,Expired,2024-05-22,,,1.38,1,0.0,1,0,0,0,North,,,Platinum,Early Life,2024-05,CUST09023
OFF09023,2024-05-26,2024-05-27,2024-06-03,Buy 2 Get 1 Free on Sodas,Salty Snacks,Lapsed,BOGO,Weekly,Expired,2024-05-28,2024-05-29,,2.43,1,0.0,0,0,0,0,West,,,Brown,In Life,2024-05,CUST09024
OFF09024,2024-02-29,2024-03-01,2024-03-08,Buy 2 Get 1 Free on Sodas,Car Care,Lapsed,BOGO,Weekly,Redeemed,2024-03-01,2024-03-02,2024-03-03,2.5,0,0.0,1,1,0,0,South,2.0,Sunday,Gold,Elapsed,2024-02,CUST09025
OFF09025,2024-04-02,2024-04-03,2024-04-17,Buy 2 Get 1 Free on Sodas,Sweet Snacks,Loyalist,Discount,Weekly,Expired,,,,3.94,0,0.0,1,1,0,0,Central,,,Brown,Early Life,2024-04,CUST09026
OFF09026,2024-01-22,2024-01-23,2024-01-30,Buy Hot Coffee and Get 50 Points,Salty Snacks,Loyalist,Cashback,Monthly,Redeemed,2024-01-24,2024-01-25,2024-01-27,4.44,1,9.566310661800685,1,1,1,1,Central,4.0,Saturday,Platinum,Elapsed,2024-01,CUST09027
OFF09027,2024-01-30,2024-01-31,2024-03-01,Buy 1 Get 1 Sweet Snacks Free,Hot Coffee,Lapsed,BOGO,Weekly,Redeemed,2024-01-31,2024-02-01,2024-02-02,2.5,0,4.7053926860218285,1,1,1,1,North,2.0,Friday,Brown,Early Life,2024-01,CUST09028
OFF09028,2024-05-22,2024-05-23,2024-05-30,Buy 1 Get 1 Sweet Snacks Free,Salty Snacks,Lapsed,BOGO,Weekly,Redeemed,2024-05-24,2024-05-25,2024-05-27,1.52,1,0.0,1,0,0,0,South,4.0,Monday,Brown,Early Life,2024-05,CUST09029
OFF09029,2024-01-21,2024-01-22,2024-02-05,20% off Carbonated Drinks,Grocery,Lapsed,BOGO,Monthly,Redeemed,2024-01-23,2024-01-24,2024-01-25,1.33,1,2.1877261417019587,1,1,1,1,Central,3.0,Thursday,Silver,Elapsed,2024-01,CUST09030
OFF09030,2024-06-02,2024-06-03,2024-07-03,Buy Hot Coffee and Get 50 Points,Hot Coffee,New,Cashback,Weekly,Redeemed,2024-06-03,2024-06-04,2024-06-05,3.56,1,0.0,0,0,0,0,South,2.0,Wednesday,Silver,Elapsed,2024-06,CUST09031
OFF09031,2024-04-09,2024-04-10,2024-05-10,20% off Carbonated Drinks,Sweet Snacks,Loyalist,BOGO,Weekly,Expired,,,,2.99,1,7.176687868575544,1,1,1,1,North,,,Gold,Elapsed,2024-04,CUST09032
OFF09032,2024-01-12,2024-01-13,2024-01-27,Free Print Credit on Recharge,Grocery,New,Cashback,Monthly,Expired,2024-01-14,,,4.61,0,0.0,0,0,0,0,Central,,,Gold,In Life,2024-01,CUST09033
OFF09033,2024-05-14,2024-05-15,2024-06-14,Buy 1 Get 1 Sweet Snacks Free,Energy Drinks,Loyalist,BOGO,Weekly,Expired,2024-05-16,2024-05-17,,4.81,1,0.0,1,0,0,0,North,,,Silver,Early Life,2024-05,CUST09034
OFF09034,2024-04-12,2024-04-13,2024-05-13,Free Tyre Check with Car Care Service,Grocery,Lapsed,BOGO,Fortnightly,Redeemed,2024-04-14,2024-04-15,2024-04-16,4.59,1,0.0,1,1,0,0,West,3.0,Tuesday,Silver,Elapsed,2024-04,CUST09035
